time,open,high,low,close,short1,short2,short3,short4,short5,short6,long1,long2,long3,long4,long5,long6,Basis,Upper,Lower,MA,MA,MA,Volume,Volume MA,RSI,Histogram,MACD,Signal
2018-08-17T16:30:00Z,54.20875,54.2275,54.025,54.0725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.025187500000186,54.34257275947376,51.70780224052661,NaN,NaN,NaN,941704,1309827.6,75.53053562161166,0.11084283074446899,0.4541194388279308,0.34327660808346183
2018-08-17T17:30:00Z,54.06375,54.3875,54.06375,54.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.12081250000019,54.521438314371395,51.72018668562899,NaN,NaN,NaN,1122700,1337832,78.24038673912446,0.11344952998734525,0.4850885205676434,0.37163899058029815
2018-08-17T18:30:00Z,54.32,54.375,54.22,54.2725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.212625000000195,54.661619888709374,51.763630111291015,NaN,NaN,NaN,944284,1356199.6,76.34718624963897,0.10239755765631708,0.4996359376506945,0.3972383799943774
2018-08-17T19:30:00Z,54.275,54.4875,54.27,54.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.32600000000021,54.77403608380678,51.877963916193636,NaN,NaN,NaN,1344532,1310849.4,77.75496461053248,0.094617751987698,0.5155105699789999,0.4208928179913019
2018-08-20T13:30:00Z,54.525,54.7925,54.11,54.125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.421375000000204,54.815056702364096,52.02769329763631,NaN,NaN,NaN,2826844,1368698.8,68.31109632860017,0.0633944445767552,0.5001358737122459,0.4367414291354907
2018-08-20T14:30:00Z,54.13,54.1825,53.7775,53.8725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.502750000000205,54.79881799590411,52.2066820040963,NaN,NaN,NaN,1493384,1391559,60.98672314103287,0.02040539049170076,0.46224816725011664,0.4418427767584159
2018-08-20T15:30:00Z,53.8775,53.98,53.78,53.965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.5786250000002,54.793856948027816,52.36339305197259,NaN,NaN,NaN,980056,1362769,62.570025201996174,-0.0057340624125307715,0.4346751987427524,0.44040926115528317
2018-08-20T16:30:00Z,53.965,54.1975,53.9125,54.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.667750000000204,54.74804382577436,52.58745617422605,NaN,NaN,NaN,660272,1355597,64.499025997892,-0.018493271888986973,0.41729267129404946,0.43578594318303643
2018-08-20T17:30:00Z,54.0675,54.1675,53.97,54.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.7440000000002,54.69248616226299,52.79551383773741,NaN,NaN,NaN,591696,1339376.6,62.97929229245212,-0.032684909781438676,0.39492980595623806,0.42761471573767673
2018-08-20T18:30:00Z,54.0275,54.0275,53.8125,53.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.8101250000002,54.58064345370783,53.03960654629257,NaN,NaN,NaN,956784,1320706,57.977375196022656,-0.054614041082642006,0.3593471643843742,0.4139612054670162
2018-08-20T19:30:00Z,53.8575,53.9325,53.8075,53.8725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.842375000000196,54.565165555765,53.11958444423539,NaN,NaN,NaN,767944,1256027.8,58.24000555087606,-0.06847212195967095,0.3283710530174275,0.3968431749770985
2018-08-21T13:30:00Z,54.1925,54.205,53.5075,53.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.86150000000019,54.549234323706365,53.17376567629402,NaN,NaN,NaN,2457252,1304011,53.82068522615778,-0.08691881400757662,0.28819465746762774,0.37511347147520435
2018-08-21T14:30:00Z,53.705,53.9525,53.64,53.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.889625000000194,54.53398180139583,53.245268198604556,NaN,NaN,NaN,1197320,1326394.6,57.883045002697166,-0.0858570737839911,0.26779212924521545,0.35364920302920655
2018-08-21T15:30:00Z,53.9,54.2075,53.8875,54.1325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.92950000000019,54.52875912592753,53.33024087407285,NaN,NaN,NaN,1036864,1342962.6,62.47489743185415,-0.06907737134205255,0.2673024888516409,0.3363798601936934
2018-08-21T16:30:00Z,54.1375,54.2975,54.0975,54.2275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.97487500000019,54.51740489549605,53.43234510450433,NaN,NaN,NaN,707700,1339917.2,64.19275516770256,-0.05194306189105069,0.27145103282988003,0.3233940947209307
2018-08-21T17:30:00Z,54.2325,54.2375,54.0525,54.115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.00837500000019,54.49584108856856,53.520908911431825,NaN,NaN,NaN,585876,1320408.8,60.65178325581368,-0.048608476948293344,0.26263349853556406,0.3112419754838574
2018-08-21T18:30:00Z,54.0975,54.0975,53.775,53.785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.02912500000021,54.4345577163664,53.623692283634014,NaN,NaN,NaN,1036364,1310144.2,51.65133538843184,-0.06786764976394388,0.22640741327892755,0.29427506304287143
2018-08-21T19:30:00Z,53.7875,53.8575,53.6625,53.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.0368750000002,54.414558316419075,53.65919168358133,NaN,NaN,NaN,899376,1221025.8,51.03348050028918,-0.08065948299905318,0.19345070929405495,0.2741101922931081
2018-08-22T13:30:00Z,53.54,53.925,53.4625,53.6225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.0173750000002,54.43611858204226,53.59863141795814,NaN,NaN,NaN,1563336,1204261.6,47.6568928389212,-0.09572279194457578,0.1544567023623884,0.2501794943069642
2018-08-22T14:30:00Z,53.6425,54.0875,53.6125,54.0725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.01050000000019,54.42079745308169,53.600202546918695,NaN,NaN,NaN,962880,1153858.4,57.55484709176396,-0.0737091252152835,0.1580430877878598,0.2317522130031433
2018-08-22T15:30:00Z,54.07,54.0875,53.885,53.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.0013750000002,54.41386280285458,53.58888719714582,NaN,NaN,NaN,494536,1131500,53.16409042689637,-0.06980699557768943,0.1444934685310315,0.21430046410872094
2018-08-22T16:30:00Z,53.89375,53.92,53.76,53.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.97862500000019,54.366672919085914,53.59057708091447,NaN,NaN,NaN,462636,1098496.8,52.68970099121959,-0.06693190796016496,0.13063557915851476,0.19756748711867972
2018-08-22T17:30:00Z,53.87,53.945,53.64,53.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.95300000000019,54.327488317583786,53.57851168241659,NaN,NaN,NaN,639320,1083248.6,50.0447217217029,-0.07044230561388418,0.10951460510132449,0.17995691071520867
2018-08-22T18:30:00Z,53.76,53.91,53.7075,53.815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.92375000000019,54.24102945096703,53.606470549033354,NaN,NaN,NaN,717168,1051880.4,51.35949038001062,-0.06708051408913593,0.09610626810378875,0.16318678219292468
2018-08-22T19:30:00Z,53.8175,53.9,53.75,53.7675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.90587500000019,54.21598899115732,53.595761008843056,NaN,NaN,NaN,725944,946835.4,50.132329646359516,-0.06597601867127983,0.0807167588538249,0.14669277752510473
2018-08-23T13:30:00Z,53.6725,54.26,53.6525,54.2125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.92287500000019,54.25991459337778,53.5858354066226,NaN,NaN,NaN,1616904,953011.4,59.81860552170421,-0.034763680074696296,0.10323817743173436,0.13800185750643065
2018-08-23T14:30:00Z,54.215,54.215,53.7775,53.8475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.9170000000002,54.25499260347293,53.57900739652747,NaN,NaN,NaN,1029212,955469.2,51.05825886853632,-0.037929605258170324,0.09058985093371774,0.12851945619188807
2018-08-23T15:30:00Z,53.855,54.105,53.7825,54.085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.91725000000021,54.25573153568785,53.57876846431257,NaN,NaN,NaN,839128,964412,55.61330946511873,-0.02394060543887766,0.09859369939329099,0.12253430483216865
2018-08-23T16:30:00Z,54.085,54.1125,53.9625,54.0575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.918625000000205,54.25914473144592,53.57810526855449,NaN,NaN,NaN,468428,958248.6,54.975288325018475,-0.01678967288942515,0.10154721372038722,0.11833688660981237
2018-08-23T17:30:00Z,54.055,54.17,53.97,54.1375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.93250000000021,54.28474636265079,53.58025363734963,NaN,NaN,NaN,484536,934636.2,56.53740670100695,-0.007400906208813687,0.10908575384879526,0.11648666005760895
2018-08-23T18:30:00Z,54.1325,54.1525,54.0625,54.095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.94362500000021,54.30159662945968,53.58565337054074,NaN,NaN,NaN,509960,921737,55.4370170903377,-0.004902478767813773,0.11035856159784174,0.11526104036565551
2018-08-23T19:30:00Z,54.0975,54.115,53.79,53.8925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.952250000000205,54.29629541851237,53.60820458148804,NaN,NaN,NaN,1086380,853193.4,50.40328370454535,-0.017053406639100974,0.0939442820667793,0.11099768870588027
2018-08-24T13:30:00Z,54.1175,54.2225,53.78,53.9725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.955875000000205,54.299168879206235,53.612581120794175,NaN,NaN,NaN,1733304,879992.6,52.24800809611391,-0.01968193670571819,0.08639526782373252,0.10607720452945071
2018-08-24T14:30:00Z,53.9725,54.065,53.86,53.9725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.94787500000022,54.281657395427956,53.61409260457248,NaN,NaN,NaN,1223940,889346.4,52.2480080961139,-0.02126477440875371,0.07949623651850857,0.10076101092726228
2018-08-24T15:30:00Z,53.975,54.0825,53.975,54.0175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.937375000000216,54.24769932630931,53.62705067369112,NaN,NaN,NaN,672944,887608.6,53.37923533135702,-0.019188955834719384,0.07677481613386306,0.09596377196858244
2018-08-24T16:30:00Z,54.0175,54.0375,53.945,54.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.932625000000215,54.234727941894,53.63052205810643,NaN,NaN,NaN,490400,882834.8,53.445218752438834,-0.017597295426320006,0.07396715268568244,0.09156444811200244
2018-08-24T17:30:00Z,54.02,54.125,53.98,54.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.9493750000002,54.25401772107548,53.64473227892493,NaN,NaN,NaN,677480,864890.6,56.120455502445616,-0.010130203427081472,0.0789016938281506,0.08903189725523207
2018-08-24T18:30:00Z,54.12,54.12,54.0025,54.035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.963125000000204,54.25696966559917,53.669280334401236,NaN,NaN,NaN,595528,849698.2,53.31593530018962,-0.01115512105763504,0.07508799593318827,0.08624311699082331
2018-08-24T19:30:00Z,54.0475,54.13,53.985,54.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.983500000000205,54.23324687185415,53.73375312814626,NaN,NaN,NaN,694412,806252,53.14768436200999,-0.012318100048043928,0.07084549193076839,0.08316359197881232
2018-08-27T13:30:00Z,54.2575,54.4375,54.085,54.4275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.00125000000021,54.315823123454685,53.68667687654574,NaN,NaN,NaN,1843164,850266.2,63.11362419578306,0.012208037184607584,0.0984236384595718,0.08621560127496422
2018-08-27T14:30:00Z,54.425,54.575,54.37,54.5175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.0326250000002,54.41452313760064,53.650726862399765,NaN,NaN,NaN,1129176,881998.2,64.93241646886536,0.03189815793363733,0.12608829869201088,0.09419014075837355
2018-08-27T15:30:00Z,54.515,54.68,54.44,54.6125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.069750000000205,54.51952188662816,53.61997811337225,NaN,NaN,NaN,960304,906881.6,66.79366284925695,0.04777135453870583,0.15390433393175584,0.10613297939305001
2018-08-27T16:30:00Z,54.62,54.62,54.4925,54.525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.10800000000021,54.57565799468988,53.64034200531054,NaN,NaN,NaN,551920,902511.6,63.45309740917629,0.04866447361433392,0.1669635714109674,0.11829909779663349
2018-08-27T17:30:00Z,54.5225,54.595,54.5175,54.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.1462500000002,54.6363915611849,53.6561084388155,NaN,NaN,NaN,499144,891610.4,64.64987912818394,0.049104652443921204,0.179679913351535,0.1305752609076138
2018-08-27T18:30:00Z,54.5775,54.605,54.4325,54.5325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.184500000000206,54.66981845215059,53.699181547849825,NaN,NaN,NaN,842260,897426.2,62.73906682367328,0.04258463222351333,0.18380605118700544,0.1412214189634921
2018-08-27T19:30:00Z,54.5275,54.5275,54.3925,54.4975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.1987500000002,54.70289159717305,53.694608402827356,NaN,NaN,NaN,754092,854285.6,61.30133022301628,0.03274454612070277,0.18215210161437057,0.1494075554936678
2018-08-28T13:30:00Z,54.75,54.97,54.73,54.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.250125000000196,54.807250378619294,53.6929996213811,NaN,NaN,NaN,2085348,907092.4,69.43666768404984,0.04758949549728814,0.20889442486527798,0.16130492936798985
2018-08-28T14:30:00Z,54.875,54.9425,54.8525,54.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.28887500000019,54.89987310761196,53.67787689238842,NaN,NaN,NaN,1037684,917020.2,68.81760012608436,0.051971450972277594,0.22626924308333685,0.17429779211105925
2018-08-28T15:30:00Z,54.8725,54.92,54.77,54.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.3305000000002,54.98468002109519,53.67631997890521,NaN,NaN,NaN,809644,934081,69.40510678817637,0.05231903664707385,0.23969658791990156,0.1873775512728277
2018-08-28T16:30:00Z,54.905,55.095,54.8675,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.373625000000196,55.08264452547293,53.66460547452746,NaN,NaN,NaN,862600,952984.2,71.52367891515303,0.055105903912240906,0.25625993116312884,0.20115402725088793
2018-08-28T17:30:00Z,55.005,55.135,54.9675,55.0475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.42125000000019,55.175525314460046,53.66697468554034,NaN,NaN,NaN,782276,966600,72.41205978206254,0.055161371944006,0.27010574218089545,0.21494437023688945
2018-08-28T18:30:00Z,55.0475,55.0775,54.935,54.9875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.47600000000019,55.22776691866925,53.72423308133113,NaN,NaN,NaN,789108,951736.4,69.4641228007158,0.046515821341332975,0.2730891469135557,0.2265733255722227
2018-08-28T19:30:00Z,54.9875,55.045,54.8,54.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.52487500000019,55.266381026614496,53.78336897338589,NaN,NaN,NaN,1163836,923263,67.61147690988044,0.03419973334389606,0.2693229922520928,0.23512325890819671
2018-08-29T13:30:00Z,55.04,55.22625,54.855,55.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.58525000000019,55.33362473902138,53.83687526097899,NaN,NaN,NaN,2006212,962376.6,72.4625406635459,0.037221930262784864,0.2816506717366778,0.24442874147389293
2018-08-29T14:30:00Z,55.1725,55.495,55.155,55.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.658875000000194,55.45739155430585,53.86035844569454,NaN,NaN,NaN,1455292,1001494,77.3801506948154,0.05472001525596121,0.31282876054384445,0.25810874528788325
2018-08-29T15:30:00Z,55.49,55.5625,55.4075,55.5175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.73375000000019,55.558988601861124,53.90851139813926,NaN,NaN,NaN,1191172,1036532.6,77.75957829437218,0.062220819908004654,0.3358847701728891,0.27366395026488444
2018-08-29T16:30:00Z,55.52,55.5225,55.4025,55.4925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.8023750000002,55.64021966788249,53.9645303321179,NaN,NaN,NaN,917176,1048517.4,76.50322736354106,0.05957007716240109,0.3481265467178858,0.2885564695554847
2018-08-29T17:30:00Z,55.49,55.635,55.485,55.6125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.88125000000019,55.71226519240086,54.05023480759953,NaN,NaN,NaN,960040,1066743,78.31437915653429,0.05981328648890333,0.36332307766661387,0.30350979117771054
2018-08-29T18:30:00Z,55.6125,55.7775,55.5975,55.7575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.96762500000019,55.78578218997223,54.14946781002815,NaN,NaN,NaN,1309100,1097477.4,80.29124528265834,0.06331673449080272,0.38265570929121395,0.31933897480041123
2018-08-29T19:30:00Z,55.755,55.865,55.695,55.745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.03350000000019,55.878803791548414,54.18819620845196,NaN,NaN,NaN,1148280,1062733.2,79.61743093609108,0.05848438670283679,0.39244445817895723,0.33396007147612045
2018-08-30T13:30:00Z,55.8125,56.13,55.6025,55.7325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.094250000000194,55.95694649935553,54.23155350064486,NaN,NaN,NaN,2527600,1132654.4,78.90431930363546,0.0485473455136457,0.39464425336817754,0.34609690785453184
2018-08-30T14:30:00Z,55.73,56.12,55.67,55.9625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.1617500000002,56.0729992798361,54.2505007201643,NaN,NaN,NaN,1868244,1178051.4,82.08405851650839,0.051296831769461704,0.410217947566359,0.3589211157968973
2018-08-30T15:30:00Z,55.96,56.375,55.96,56.3625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.25362500000019,56.25556371444433,54.251686285556055,NaN,NaN,NaN,1983584,1249634.6,86.0283039196645,0.07258594202920582,0.44965354333340457,0.37706760130419875
2018-08-30T16:30:00Z,56.3625,56.9675,56.3425,56.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.3706250000002,56.55962970457402,54.181620295426384,NaN,NaN,NaN,2377624,1343558.6,89.49844701891918,0.11426516311078594,0.5198990551926812,0.40563389208189526
2018-08-30T17:30:00Z,56.9225,57.065,56.4125,56.525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.470250000000206,56.69501824338242,54.24548175661799,NaN,NaN,NaN,2828868,1442889,75.23967645684274,0.10549285878613485,0.5374999655645638,0.43200710677842896
2018-08-30T18:30:00Z,56.505,56.7025,55.9575,56.3425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.562500000000206,56.757879646806636,54.367120353193776,NaN,NaN,NaN,2380032,1524186,69.7133918049254,0.07887918843064151,0.5306060923167308,0.4517269038860893
2018-08-30T19:30:00Z,56.3425,56.37,56.1525,56.2675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.6321250000002,56.8214170951143,54.4428329048861,NaN,NaN,NaN,1241264,1481981.8,67.51860240608815,0.04915864530308983,0.5131752105149516,0.4640165652118618
2018-08-31T13:30:00Z,56.63,57.2175,56.56,56.905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.734375000000206,56.990321729562645,54.47842827043777,NaN,NaN,NaN,3192768,1589736,74.78526061509046,0.06440681746743337,0.5445250870461535,0.48011826957872017
2018-08-31T14:30:00Z,56.91,57.145,56.825,56.845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.832125000000204,57.11403205103779,54.55021794896262,NaN,NaN,NaN,1675056,1633006.6,73.12707190243117,0.06238155812869561,0.5580952172395897,0.49571365911089404
2018-08-31T15:30:00Z,56.8475,56.9925,56.655,56.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.9295000000002,57.239341211750265,54.61965878825014,NaN,NaN,NaN,1501612,1664957.2,74.18030931313046,0.059864004187827,0.5705436643456778,0.5106796601578508
2018-08-31T16:30:00Z,56.95,57.15,56.865,56.9525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.02475000000021,57.341228161610644,54.70827183838978,NaN,NaN,NaN,1528740,1702280.4,74.23336108340885,0.05081119946830548,0.5741936594932326,0.5233824600249272
2018-08-31T17:30:00Z,56.95,57.0275,56.76,56.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.11937500000022,57.39546754660118,54.843282453399254,NaN,NaN,NaN,1294684,1727559.2,71.92562997093248,0.033075111204515784,0.5647263490305718,0.5316512378260561
2018-08-31T18:30:00Z,56.8825,56.98,56.7875,56.825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.21312500000022,57.40448963246682,55.021760367533616,NaN,NaN,NaN,1511396,1744937.2,70.14412615859035,0.011867688340582383,0.546485848251784,0.5346181599112017
2018-08-31T19:30:00Z,56.825,57.0025,56.825,56.885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.29837500000021,57.42402733864414,55.17272266135629,NaN,NaN,NaN,1860688,1737661,70.98833326917277,-0.0030917891729451696,0.5307534234450202,0.5338452126179654
2018-09-04T13:30:00Z,57.0975,57.235,56.66,56.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.36987500000022,57.462227364164036,55.277522635836405,NaN,NaN,NaN,2403524,1785072.6,71.4946784038062,-0.014939369835545335,0.5151710003235337,0.530110370159079
